"Hole Cards: ['Ac', 'Ks'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['9s', '8d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['9c', '4d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['9c', '4d'], Flop Cards: ['Kc', 'Kd', '7d'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['6s', 'As'], Flop Cards: ['Kc', 'Kd', '7d'], Turn Card: , River Card:  Actions: 100:300::","[0.5, 0.5]"
"Hole Cards: ['3c', 'Jd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['As', '6d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['8h', '3c'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['9c', 'Qh'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Kd', 'As'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['8h', '9s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Qc', 'Jh'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['5s', 'Qh'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['4h', '4c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['Jd', 'Tc'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['2h', 'Jc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['2s', '8c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['2h', '6s'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['Qs', '8d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['9d', '7h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['6s', '6h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['7s', '9h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['3d', '5s'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['4c', '7h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Qh', 'Td'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['5c', '8d'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['Td', '7d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Kc', '8h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['5s', '3s'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['7s', 'Kc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['6s', '4d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['6s', '4d'], Flop Cards: ['7c', '2c', 'Td'], Turn Card: , River Card:  Actions: 100:::","[0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['Qd', '5s'], Flop Cards: ['7c', '2c', 'Td'], Turn Card: , River Card:  Actions: 100:100::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['Qh', '9c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Jc', '3d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['Js', '5s'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['6c', 'Th'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['9c', 'Qc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['9c', 'Qc'], Flop Cards: ['Kh', '2c', '6s'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['Jh', '9d'], Flop Cards: ['Kh', '2c', '6s'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['5h', '3c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Td', '5d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['7d', '9h'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['Kh', 'Ac'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Ad', '2h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['4h', '8s'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['Tc', '9c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['8c', 'Ks'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['Ad', 'Ts'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['As', '5d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['9s', 'Tc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['8d', 'Qs'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['5d', 'Kc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['2d', '3h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Kh', '9h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['2s', '2d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['3s', '6d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['9s', 'Jh'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['4d', '8d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['8s', 'Kd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['8s', 'Kd'], Flop Cards: ['Ts', 'Jc', '5c'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['9c', 'Ah'], Flop Cards: ['Ts', 'Jc', '5c'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['Jh', '4c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Jc', 'Ah'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Jc', 'Ah'], Flop Cards: ['Td', 'Tc', 'Ts'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['7s', '8c'], Flop Cards: ['Td', 'Tc', 'Ts'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['8s', 'Js'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['8h', '9d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['8h', '9d'], Flop Cards: ['4h', '5h', '2d'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['Kc', '8s'], Flop Cards: ['4h', '5h', '2d'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['2d', 'Kd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Kc', 'Qd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['7h', '2c'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['3d', 'Qd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['8d', '4s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Jd', '5d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Ks', '7h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['5c', '2s'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['Qs', 'Kc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['6c', 'Qs'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['2c', 'Td'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['8h', '9c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Kh', 'Tc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Tc', '4h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['8d', 'Jc'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['8d', 'Jc'], Flop Cards: ['Jh', '7c', 'Td'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['5h', '6h'], Flop Cards: ['Jh', '7c', 'Td'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['6h', '5c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['3d', 'Th'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Ks', '4d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Qs', '5c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['2d', '5d'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['Qh', '5s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['5c', '7c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['4d', 'Qd'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['3c', '9h'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['9c', '3d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['5d', '5c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[1.0, 0.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Tc', '6d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Qs', 'Kc'], Flop Cards: ['7s', '8c', 'Th'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['As', '2c'], Flop Cards: ['7s', '8c', 'Th'], Turn Card: , River Card:  Actions: 100:200::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['Kd', '4s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Ac', '8s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['8c', '4c'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['As', '8c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Td', '9d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['2d', '5d'], Flop Cards: , Turn Card: , River Card:  Actions: 200:::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['2c', 'Td'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['7h', '6d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['Jc', '9c'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['2h', '9d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['4h', '9s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['4h', '9s'], Flop Cards: ['Js', '2c', '5s'], Turn Card: , River Card:  Actions: 100:::","[0.0, 1.0, 0.0, 0.0]"
"Hole Cards: ['Ts', '8c'], Flop Cards: ['Js', '2c', '5s'], Turn Card: , River Card:  Actions: 100:100::","[0.25, 0.25, 0.25, 0.25]"
"Hole Cards: ['3c', '5s'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Qs', '2h'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['Js', 'Ac'], Flop Cards: , Turn Card: , River Card:  Actions: 400:::","[0.5, 0.5]"
"Hole Cards: ['3h', '8c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['6d', '6c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 0.0, 0.0, 1.0, 0.0]"
"Hole Cards: ['2s', 'Qd'], Flop Cards: , Turn Card: , River Card:  Actions: 300:::","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
"Hole Cards: ['6c', '3d'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
"Hole Cards: ['Jd', 'Ts'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.0, 1.0, 0.0, 0.0, 0.0]"
"Hole Cards: ['Jd', 'Ts'], Flop Cards: ['Kh', '4h', '5c'], Turn Card: , River Card:  Actions: 100:::","[0.0, 0.0, 0.0, 1.0]"
"Hole Cards: ['Jc', '7d'], Flop Cards: ['Kh', '4h', '5c'], Turn Card: , River Card:  Actions: 100:300::","[0.5, 0.5]"
"Hole Cards: ['Jh', '6c'], Flop Cards: , Turn Card: , River Card:  Actions: :::","[0.2, 0.2, 0.2, 0.2, 0.2]"
